ad_date,campaign_id,campaign_name,objective,spend,impressions,clicks,purchases,purchase_value,platform,channel
2017-06-01,META_CAMP_4,Retargeting - Cart,conversions,846.8823869332376,43380,588,13,2342.5297428080266,Facebook,Meta
2017-06-02,META_CAMP_1,Prospecting - Broad,conversions,671.01099264764,74193,638,14,2365.7760465683573,Instagram,Meta
2017-06-02,META_CAMP_2,Prospecting - Lookalike,conversions,720.2884790774514,54501,506,15,2494.2643263910263,Facebook,Meta
2017-06-02,META_CAMP_3,Retargeting - Website,conversions,831.9695668768603,42528,566,13,2240.0558707609853,Instagram,Meta
2017-06-02,META_CAMP_4,Retargeting - Cart,conversions,544.4218804709857,68556,559,12,1993.7064137819855,Facebook,Meta
2017-06-03,META_CAMP_1,Prospecting - Broad,conversions,323.1973584089271,29158,400,9,1203.7498629757465,Instagram,Meta
2017-06-03,META_CAMP_2,Prospecting - Lookalike,conversions,455.49896794253294,32849,266,9,1240.2271545577378,Facebook,Meta
2017-06-03,META_CAMP_3,Retargeting - Website,conversions,495.2217714679394,24524,309,10,1370.3182188194353,Instagram,Meta
2017-06-03,META_CAMP_4,Retargeting - Cart,conversions,443.91866498701063,37421,395,10,1335.7577643456848,Facebook,Meta
2017-06-04,META_CAMP_1,Prospecting - Broad,conversions,432.67911766150115,27279,335,10,1603.4193753032143,Instagram,Meta
2017-06-04,META_CAMP_2,Prospecting - Lookalike,conversions,549.4751368314929,35969,463,13,1979.2704857236329,Facebook,Meta
2017-06-04,META_CAMP_3,Retargeting - Website,conversions,741.1992845886225,35105,365,11,1752.2757068768406,Instagram,Meta
2017-06-04,META_CAMP_4,Retargeting - Cart,conversions,541.849330871961,37804,331,10,1532.5499526454578,Facebook,Meta
2017-06-05,META_CAMP_1,Prospecting - Broad,conversions,799.6428153026396,52076,442,13,2467.2130673920133,Instagram,Meta
2017-06-05,META_CAMP_2,Prospecting - Lookalike,conversions,838.2538945974146,48175,584,14,2518.9629754979205,Facebook,Meta
2017-06-05,META_CAMP_3,Retargeting - Website,conversions,1041.075839652033,58396,680,14,2613.2886972023443,Instagram,Meta
2017-06-05,META_CAMP_4,Retargeting - Cart,conversions,706.9985403052654,39559,522,14,2526.88831444049,Facebook,Meta
2017-06-06,META_CAMP_1,Prospecting - Broad,conversions,498.16873236260534,33713,390,13,1635.540381997866,Instagram,Meta
2017-06-06,META_CAMP_2,Prospecting - Lookalike,conversions,479.9933361011463,41526,455,13,1699.4900373300532,Facebook,Meta
2017-06-06,META_CAMP_3,Retargeting - Website,conversions,455.2229411166816,37083,400,13,1626.9771920109624,Instagram,Meta
2017-06-06,META_CAMP_4,Retargeting - Cart,conversions,617.0934513718522,56077,459,16,2096.4943875667473,Facebook,Meta
2017-06-07,META_CAMP_1,Prospecting - Broad,conversions,480.10692010345804,51600,534,12,1393.6241026960713,Instagram,Meta
2017-06-07,META_CAMP_2,Prospecting - Lookalike,conversions,519.4273375601457,31081,461,14,1650.1556232941582,Facebook,Meta
2017-06-07,META_CAMP_3,Retargeting - Website,conversions,644.9052892592879,30606,432,13,1584.2644341637713,Instagram,Meta
2017-06-07,META_CAMP_4,Retargeting - Cart,conversions,584.0853194390452,44733,461,16,1914.5339409330677,Facebook,Meta
2017-06-08,META_CAMP_1,Prospecting - Broad,conversions,814.9586860863105,30872,374,13,2026.6435058282475,Instagram,Meta
2017-06-08,META_CAMP_2,Prospecting - Lookalike,conversions,683.7766030237894,33163,462,14,2263.5189165223924,Facebook,Meta
2017-06-08,META_CAMP_3,Retargeting - Website,conversions,1066.175952700964,64839,719,17,2737.2543563905233,Instagram,Meta
2017-06-08,META_CAMP_4,Retargeting - Cart,conversions,1110.1347951786324,61533,500,16,2651.093011017386,Facebook,Meta
2017-06-09,META_CAMP_1,Prospecting - Broad,conversions,891.1528591311684,70644,602,13,2196.2062836260648,Instagram,Meta
2017-06-09,META_CAMP_2,Prospecting - Lookalike,conversions,819.9025538033461,27219,315,10,1806.3989891731812,Facebook,Meta
2017-06-09,META_CAMP_3,Retargeting - Website,conversions,521.1187168597864,20086,297,10,1745.73904495093,Instagram,Meta
2017-06-09,META_CAMP_4,Retargeting - Cart,conversions,620.6500680139761,36258,466,12,2092.733767089292,Facebook,Meta
2017-06-10,META_CAMP_1,Prospecting - Broad,conversions,396.8143111186078,36015,306,9,1199.9241604894605,Instagram,Meta
2017-06-10,META_CAMP_2,Prospecting - Lookalike,conversions,432.38831709436823,32384,302,8,1062.8885215915632,Facebook,Meta
2017-06-10,META_CAMP_3,Retargeting - Website,conversions,457.7948317647944,22464,301,8,1068.349820096828,Instagram,Meta
2017-06-10,META_CAMP_4,Retargeting - Cart,conversions,430.8675768297168,23326,324,8,961.0959512911224,Facebook,Meta
2017-06-11,META_CAMP_1,Prospecting - Broad,conversions,783.956220403054,33593,414,13,1932.6065878504805,Instagram,Meta
2017-06-11,META_CAMP_2,Prospecting - Lookalike,conversions,433.0113884098303,25817,323,11,1569.826001822642,Facebook,Meta
2017-06-11,META_CAMP_3,Retargeting - Website,conversions,639.8438733499255,39276,322,11,1654.929910731615,Instagram,Meta
2017-06-11,META_CAMP_4,Retargeting - Cart,conversions,621.0382250151536,38407,530,12,1718.3097529993254,Facebook,Meta
2017-06-12,META_CAMP_1,Prospecting - Broad,conversions,777.7233975278011,28999,392,13,1842.078911529218,Instagram,Meta
2017-06-12,META_CAMP_2,Prospecting - Lookalike,conversions,653.4690131903783,39335,386,12,1670.121784835651,Facebook,Meta
2017-06-12,META_CAMP_3,Retargeting - Website,conversions,523.7641307294169,38887,504,12,1587.4030171535953,Instagram,Meta
2017-06-12,META_CAMP_4,Retargeting - Cart,conversions,601.7110684511587,70076,666,14,1908.870776671819,Facebook,Meta
2017-06-13,META_CAMP_1,Prospecting - Broad,conversions,628.7799087812888,60370,500,12,1630.1519684719685,Instagram,Meta
2017-06-13,META_CAMP_2,Prospecting - Lookalike,conversions,790.4804203386659,44218,416,14,1812.0747511311924,Facebook,Meta
2017-06-13,META_CAMP_3,Retargeting - Website,conversions,547.3686732169048,43998,407,12,1546.6737094907326,Instagram,Meta
2017-06-13,META_CAMP_4,Retargeting - Cart,conversions,679.622306224702,40717,422,13,1749.840809813632,Facebook,Meta
2017-06-14,META_CAMP_1,Prospecting - Broad,conversions,984.604868252365,53710,587,14,2512.0088888047535,Instagram,Meta
2017-06-14,META_CAMP_2,Prospecting - Lookalike,conversions,559.6187898590867,33738,390,12,2090.612953826399,Facebook,Meta
2017-06-14,META_CAMP_3,Retargeting - Website,conversions,734.5155939527928,56186,637,13,2340.226014653149,Instagram,Meta
2017-06-14,META_CAMP_4,Retargeting - Cart,conversions,699.7738686416382,47298,468,12,2163.004883078276,Facebook,Meta
2017-06-15,META_CAMP_1,Prospecting - Broad,conversions,467.90897525006085,41442,340,10,1340.6715897486706,Instagram,Meta
2017-06-15,META_CAMP_2,Prospecting - Lookalike,conversions,644.0696251608316,47893,586,13,1858.9852010293746,Facebook,Meta
2017-06-15,META_CAMP_3,Retargeting - Website,conversions,484.607563628126,31569,340,11,1485.5392896846524,Instagram,Meta
2017-06-15,META_CAMP_4,Retargeting - Cart,conversions,530.5057707762925,54803,553,13,1758.2487462250826,Facebook,Meta
2017-06-16,META_CAMP_1,Prospecting - Broad,conversions,431.5297086866999,21466,302,9,1434.1603996560973,Instagram,Meta
2017-06-16,META_CAMP_2,Prospecting - Lookalike,conversions,675.1140752931171,31904,422,11,1670.7117236193,Facebook,Meta
2017-06-16,META_CAMP_3,Retargeting - Website,conversions,571.4117423428677,27134,380,11,1714.338311605496,Instagram,Meta
2017-06-16,META_CAMP_4,Retargeting - Cart,conversions,567.6997456902512,44396,509,11,1623.1290497759926,Facebook,Meta
2017-06-17,META_CAMP_1,Prospecting - Broad,conversions,373.15639782921636,44300,395,8,1340.6924063383226,Instagram,Meta
2017-06-17,META_CAMP_2,Prospecting - Lookalike,conversions,408.73197287854384,18488,238,8,1312.1401025446826,Facebook,Meta
2017-06-17,META_CAMP_3,Retargeting - Website,conversions,420.0647654102119,35266,333,8,1282.0403970848874,Instagram,Meta
2017-06-17,META_CAMP_4,Retargeting - Cart,conversions,654.0151355663838,25161,279,9,1559.585046323291,Facebook,Meta
2017-06-18,META_CAMP_1,Prospecting - Broad,conversions,738.8299493431487,37138,314,11,2341.367346297499,Instagram,Meta
2017-06-18,META_CAMP_2,Prospecting - Lookalike,conversions,1022.3262245012506,34477,475,11,2440.8306961281496,Facebook,Meta
2017-06-18,META_CAMP_3,Retargeting - Website,conversions,663.8653845892304,37606,334,8,1818.6794828546674,Instagram,Meta
2017-06-18,META_CAMP_4,Retargeting - Cart,conversions,933.7062234442474,23321,334,10,2267.549582003178,Facebook,Meta
2017-06-19,META_CAMP_1,Prospecting - Broad,conversions,962.023006594518,39218,551,19,3181.7158476202862,Instagram,Meta
2017-06-19,META_CAMP_2,Prospecting - Lookalike,conversions,966.5702026500819,39548,445,15,2445.425881778369,Facebook,Meta
2017-06-19,META_CAMP_3,Retargeting - Website,conversions,825.5622665190516,38454,508,14,2333.8438859992602,Instagram,Meta
2017-06-19,META_CAMP_4,Retargeting - Cart,conversions,822.9708921186472,45719,564,18,2989.918795917179,Facebook,Meta
2017-06-20,META_CAMP_1,Prospecting - Broad,conversions,607.1468015194409,33330,454,10,1534.2030252286975,Instagram,Meta
2017-06-20,META_CAMP_2,Prospecting - Lookalike,conversions,556.1064122406099,28759,317,11,1675.26395050651,Facebook,Meta
2017-06-20,META_CAMP_3,Retargeting - Website,conversions,454.5187873713643,19332,261,9,1304.848287436774,Instagram,Meta
2017-06-20,META_CAMP_4,Retargeting - Cart,conversions,740.5556517802562,43605,490,11,1650.6974115637838,Facebook,Meta
2017-06-21,META_CAMP_1,Prospecting - Broad,conversions,199.2968681038196,8364,122,3,691.2438445467291,Instagram,Meta
2017-06-21,META_CAMP_2,Prospecting - Lookalike,conversions,294.697023247732,12276,140,3,680.8896480383773,Facebook,Meta
2017-06-21,META_CAMP_3,Retargeting - Website,conversions,230.17915937226485,11123,125,3,681.0559459094643,Instagram,Meta
2017-06-21,META_CAMP_4,Retargeting - Cart,conversions,277.1589644117255,9188,124,4,858.3849466552543,Facebook,Meta
2017-06-22,META_CAMP_1,Prospecting - Broad,conversions,372.15378968177424,28289,389,10,1192.9323970845555,Instagram,Meta
2017-06-22,META_CAMP_2,Prospecting - Lookalike,conversions,344.1708083293723,35518,422,9,1136.3868255247216,Facebook,Meta
2017-06-22,META_CAMP_3,Retargeting - Website,conversions,411.1135565414556,38667,358,9,1071.0477609732102,Instagram,Meta
2017-06-22,META_CAMP_4,Retargeting - Cart,conversions,576.3967323375888,28117,317,11,1277.2755859565464,Facebook,Meta
2017-06-23,META_CAMP_1,Prospecting - Broad,conversions,477.9282262684794,25310,374,11,1604.6487319577839,Instagram,Meta
2017-06-23,META_CAMP_2,Prospecting - Lookalike,conversions,606.5800026884783,37300,495,13,1854.3457362704207,Facebook,Meta
2017-06-23,META_CAMP_3,Retargeting - Website,conversions,461.3432393588435,35750,489,11,1632.134726082109,Instagram,Meta
2017-06-23,META_CAMP_4,Retargeting - Cart,conversions,454.01908613073283,38397,316,11,1595.5235796997592,Facebook,Meta
2017-06-24,META_CAMP_1,Prospecting - Broad,conversions,295.81464016994414,21996,248,8,1049.9413713659899,Instagram,Meta
2017-06-24,META_CAMP_2,Prospecting - Lookalike,conversions,332.43277445127694,26344,330,8,989.370285694405,Facebook,Meta
2017-06-24,META_CAMP_3,Retargeting - Website,conversions,423.1963027713035,30992,428,9,1156.9363518851596,Instagram,Meta
2017-06-24,META_CAMP_4,Retargeting - Cart,conversions,307.2203321180384,46016,384,8,1064.9771688850897,Facebook,Meta
2017-06-25,META_CAMP_1,Prospecting - Broad,conversions,682.6696451417687,32863,459,10,1994.8088865058921,Instagram,Meta
2017-06-25,META_CAMP_2,Prospecting - Lookalike,conversions,1008.1012089597552,38264,453,13,2513.707939661118,Facebook,Meta
2017-06-25,META_CAMP_3,Retargeting - Website,conversions,592.1438568280807,34537,324,11,2112.744666511279,Instagram,Meta
2017-06-25,META_CAMP_4,Retargeting - Cart,conversions,619.2769352575077,39234,401,11,2236.8876186366333,Facebook,Meta
2017-06-26,META_CAMP_1,Prospecting - Broad,conversions,626.83912048098,27673,276,9,1846.7279809151232,Instagram,Meta
2017-06-26,META_CAMP_2,Prospecting - Lookalike,conversions,726.3094822408602,25606,300,8,1685.8511485269264,Facebook,Meta
2017-06-26,META_CAMP_3,Retargeting - Website,conversions,495.17834387100197,27386,229,7,1396.661285980256,Instagram,Meta
2017-06-26,META_CAMP_4,Retargeting - Cart,conversions,535.2626050384073,31944,291,9,1865.7435884451643,Facebook,Meta
2017-06-27,META_CAMP_1,Prospecting - Broad,conversions,596.7039363985548,51721,708,16,2173.696040197648,Instagram,Meta
2017-06-27,META_CAMP_2,Prospecting - Lookalike,conversions,775.5717586315591,61714,551,14,1958.7502093613448,Facebook,Meta
2017-06-27,META_CAMP_3,Retargeting - Website,conversions,786.7411305661398,45673,440,13,1815.1359196340836,Instagram,Meta
2017-06-27,META_CAMP_4,Retargeting - Cart,conversions,637.05372681133,72224,807,17,2295.78920040554,Facebook,Meta
2017-06-28,META_CAMP_1,Prospecting - Broad,conversions,668.9716137251213,43976,511,13,1888.5389108692357,Instagram,Meta
2017-06-28,META_CAMP_2,Prospecting - Lookalike,conversions,597.7387125075433,34769,464,13,1833.1555695456163,Facebook,Meta
2017-06-28,META_CAMP_3,Retargeting - Website,conversions,550.4624135162388,38540,429,15,2063.631459086155,Instagram,Meta
2017-06-28,META_CAMP_4,Retargeting - Cart,conversions,865.5095775453962,38140,516,14,1996.3009258582128,Facebook,Meta
2017-06-29,META_CAMP_1,Prospecting - Broad,conversions,410.91528916542336,27660,341,11,1330.2596865692578,Instagram,Meta
2017-06-29,META_CAMP_2,Prospecting - Lookalike,conversions,610.6936583692345,47204,415,11,1415.935186999906,Facebook,Meta
2017-06-29,META_CAMP_3,Retargeting - Website,conversions,493.4698114726814,37826,344,11,1382.0857153906409,Instagram,Meta
2017-06-29,META_CAMP_4,Retargeting - Cart,conversions,472.5364502959547,40600,449,13,1647.3108656622499,Facebook,Meta
2017-06-30,META_CAMP_1,Prospecting - Broad,conversions,452.45806968659184,22267,240,8,1309.2125688230642,Instagram,Meta
2017-06-30,META_CAMP_2,Prospecting - Lookalike,conversions,423.1057061208591,28929,382,10,1605.894223832879,Facebook,Meta
2017-06-30,META_CAMP_3,Retargeting - Website,conversions,553.3737433001957,31330,378,11,1712.4122020406414,Instagram,Meta
2017-06-30,META_CAMP_4,Retargeting - Cart,conversions,654.2859716030448,34898,374,11,1775.640163253963,Facebook,Meta
2017-07-01,META_CAMP_1,Prospecting - Broad,conversions,555.8148576191197,33169,305,8,1418.538519191033,Instagram,Meta
2017-07-01,META_CAMP_2,Prospecting - Lookalike,conversions,605.8329049911003,42345,406,9,1672.6033886534096,Facebook,Meta
2017-07-01,META_CAMP_3,Retargeting - Website,conversions,463.44640803412364,27185,327,7,1295.8208298303628,Instagram,Meta
2017-07-01,META_CAMP_4,Retargeting - Cart,conversions,729.8720790976175,45056,494,10,1685.9620857312884,Facebook,Meta
2017-07-02,META_CAMP_1,Prospecting - Broad,conversions,452.0196112159897,26024,302,10,1261.7308021797385,Instagram,Meta
2017-07-02,META_CAMP_2,Prospecting - Lookalike,conversions,475.7620917515589,50790,467,11,1400.0639446098792,Facebook,Meta
2017-07-02,META_CAMP_3,Retargeting - Website,conversions,478.24109367421937,44382,561,13,1605.1590349958153,Instagram,Meta
2017-07-02,META_CAMP_4,Retargeting - Cart,conversions,391.67081960401555,23053,322,10,1273.23064399129,Facebook,Meta
2017-07-03,META_CAMP_1,Prospecting - Broad,conversions,555.0783722878078,45280,444,11,1850.6451970141381,Instagram,Meta
2017-07-03,META_CAMP_2,Prospecting - Lookalike,conversions,996.972263051801,44316,507,14,2206.680352871107,Facebook,Meta
2017-07-03,META_CAMP_3,Retargeting - Website,conversions,865.3250442903329,42081,624,14,2205.0799809308746,Instagram,Meta
2017-07-03,META_CAMP_4,Retargeting - Cart,conversions,659.1927605531739,36583,378,13,2148.108061512925,Facebook,Meta
2017-07-04,META_CAMP_1,Prospecting - Broad,conversions,684.7391469928584,35100,427,14,2036.6764707779084,Instagram,Meta
2017-07-04,META_CAMP_2,Prospecting - Lookalike,conversions,876.1310966481009,45647,394,13,1934.9368946487355,Facebook,Meta
2017-07-04,META_CAMP_3,Retargeting - Website,conversions,498.7422962062497,37575,460,12,1739.209860057066,Instagram,Meta
2017-07-04,META_CAMP_4,Retargeting - Cart,conversions,524.4823897412747,47987,414,13,1802.3812763336057,Facebook,Meta
2017-07-05,META_CAMP_1,Prospecting - Broad,conversions,739.7219240438156,42950,632,14,2276.47251838775,Instagram,Meta
2017-07-05,META_CAMP_2,Prospecting - Lookalike,conversions,1272.3213337404322,68718,894,18,2934.4072659033372,Facebook,Meta
2017-07-05,META_CAMP_3,Retargeting - Website,conversions,770.5320695779317,58296,788,16,2640.1696370378068,Instagram,Meta
2017-07-05,META_CAMP_4,Retargeting - Cart,conversions,789.7202366568544,40298,521,15,2474.937212873934,Facebook,Meta
2017-07-06,META_CAMP_1,Prospecting - Broad,conversions,781.110284007681,49142,596,16,2695.717792561687,Instagram,Meta
2017-07-06,META_CAMP_2,Prospecting - Lookalike,conversions,929.7358939013588,61349,684,19,3163.700825723477,Facebook,Meta
2017-07-06,META_CAMP_3,Retargeting - Website,conversions,688.1488326447619,49684,696,14,2398.063333305053,Instagram,Meta
2017-07-06,META_CAMP_4,Retargeting - Cart,conversions,929.5769549250655,43884,645,17,2815.5146784271956,Facebook,Meta
2017-07-07,META_CAMP_1,Prospecting - Broad,conversions,711.711312315987,36717,422,13,1725.557762284956,Instagram,Meta
2017-07-07,META_CAMP_2,Prospecting - Lookalike,conversions,546.6697999520585,33607,488,13,1789.7159946286142,Facebook,Meta
2017-07-07,META_CAMP_3,Retargeting - Website,conversions,447.60887621693576,29379,355,11,1429.1068455159484,Instagram,Meta
2017-07-07,META_CAMP_4,Retargeting - Cart,conversions,575.0788009015648,54212,638,15,1948.139878559148,Facebook,Meta
2017-07-08,META_CAMP_1,Prospecting - Broad,conversions,589.3856008796463,27814,311,10,1456.848992062024,Instagram,Meta
2017-07-08,META_CAMP_2,Prospecting - Lookalike,conversions,514.7860831855279,32964,312,9,1293.1222141681376,Facebook,Meta
2017-07-08,META_CAMP_3,Retargeting - Website,conversions,372.9451287865412,53825,432,10,1351.7975106457898,Instagram,Meta
2017-07-08,META_CAMP_4,Retargeting - Cart,conversions,427.2272912948107,43857,425,10,1452.5576142308614,Facebook,Meta
2017-07-09,META_CAMP_1,Prospecting - Broad,conversions,314.4789376088844,32330,374,11,1148.843631111706,Instagram,Meta
2017-07-09,META_CAMP_2,Prospecting - Lookalike,conversions,275.12370018985337,25986,277,9,939.2570468966387,Facebook,Meta
2017-07-09,META_CAMP_3,Retargeting - Website,conversions,348.4023412384955,34203,381,10,1099.3656414287084,Instagram,Meta
2017-07-09,META_CAMP_4,Retargeting - Cart,conversions,342.16034128277244,28188,419,10,1110.8619996952054,Facebook,Meta
2017-07-10,META_CAMP_1,Prospecting - Broad,conversions,582.2288363794952,43437,454,15,2109.1849065118627,Instagram,Meta
2017-07-10,META_CAMP_2,Prospecting - Lookalike,conversions,751.1213764225868,47737,533,16,2348.0736299404093,Facebook,Meta
2017-07-10,META_CAMP_3,Retargeting - Website,conversions,778.2067648247468,75437,674,18,2499.4648131885733,Instagram,Meta
2017-07-10,META_CAMP_4,Retargeting - Cart,conversions,1017.2921708774533,74619,622,17,2492.7348369145216,Facebook,Meta
2017-07-11,META_CAMP_1,Prospecting - Broad,conversions,842.4649455396981,54886,737,17,2492.2421040196873,Instagram,Meta
2017-07-11,META_CAMP_2,Prospecting - Lookalike,conversions,654.478616448642,42518,510,15,2190.0395012464355,Facebook,Meta
2017-07-11,META_CAMP_3,Retargeting - Website,conversions,1127.8688146464856,62064,827,21,2970.2519042017875,Instagram,Meta
2017-07-11,META_CAMP_4,Retargeting - Cart,conversions,1125.2194997876657,63211,572,20,2839.6114560765145,Facebook,Meta
2017-07-12,META_CAMP_1,Prospecting - Broad,conversions,765.6055792805045,42907,515,14,2068.7603629041587,Instagram,Meta
2017-07-12,META_CAMP_2,Prospecting - Lookalike,conversions,1058.9466603708906,71198,696,19,2738.8607064007338,Facebook,Meta
2017-07-12,META_CAMP_3,Retargeting - Website,conversions,1059.7998415852223,65858,632,18,2695.982657384825,Instagram,Meta
2017-07-12,META_CAMP_4,Retargeting - Cart,conversions,833.5816256513283,58658,474,16,2400.5161464446296,Facebook,Meta
2017-07-13,META_CAMP_1,Prospecting - Broad,conversions,540.0781040108026,52623,469,15,1972.6577541456916,Instagram,Meta
2017-07-13,META_CAMP_2,Prospecting - Lookalike,conversions,612.0187260129472,51452,523,14,1842.9691956438526,Facebook,Meta
2017-07-13,META_CAMP_3,Retargeting - Website,conversions,644.1377074000776,44227,390,12,1610.7775215155814,Instagram,Meta
2017-07-13,META_CAMP_4,Retargeting - Cart,conversions,774.7793267675454,32615,486,14,1799.9322119815404,Facebook,Meta
2017-07-14,META_CAMP_1,Prospecting - Broad,conversions,774.8523418974416,64663,657,18,2567.744303192638,Instagram,Meta
2017-07-14,META_CAMP_2,Prospecting - Lookalike,conversions,680.6107249109356,63732,568,13,1914.2027060969551,Facebook,Meta
2017-07-14,META_CAMP_3,Retargeting - Website,conversions,621.1964623100786,59189,556,15,2183.461779699402,Instagram,Meta
2017-07-14,META_CAMP_4,Retargeting - Cart,conversions,687.0232046030756,52254,633,15,2236.4097729136774,Facebook,Meta
2017-07-15,META_CAMP_1,Prospecting - Broad,conversions,406.81401247258447,38588,326,11,1413.266314466446,Instagram,Meta
2017-07-15,META_CAMP_2,Prospecting - Lookalike,conversions,607.7734945860237,34124,479,12,1601.552239635139,Facebook,Meta
2017-07-15,META_CAMP_3,Retargeting - Website,conversions,398.82170071320166,19823,292,10,1319.21216230485,Instagram,Meta
2017-07-15,META_CAMP_4,Retargeting - Cart,conversions,503.1502409077538,36701,357,10,1319.511091938217,Facebook,Meta
2017-07-16,META_CAMP_1,Prospecting - Broad,conversions,497.79862400045886,39549,441,13,1843.1041678611027,Instagram,Meta
2017-07-16,META_CAMP_2,Prospecting - Lookalike,conversions,519.5074024477154,52238,426,12,1671.878125359269,Facebook,Meta
2017-07-16,META_CAMP_3,Retargeting - Website,conversions,564.5979953086014,40128,501,11,1535.265528611697,Instagram,Meta
2017-07-16,META_CAMP_4,Retargeting - Cart,conversions,635.4511452542566,42946,468,12,1672.011114044536,Facebook,Meta
2017-07-17,META_CAMP_1,Prospecting - Broad,conversions,939.2539636781412,75325,745,16,2353.2844029720277,Instagram,Meta
2017-07-17,META_CAMP_2,Prospecting - Lookalike,conversions,720.8611838043598,57685,545,16,2387.0781306849967,Facebook,Meta
2017-07-17,META_CAMP_3,Retargeting - Website,conversions,1056.2285627211888,53585,674,18,2693.3247220849908,Instagram,Meta
2017-07-17,META_CAMP_4,Retargeting - Cart,conversions,830.3812102806604,49205,537,17,2617.76449692929,Facebook,Meta
2017-07-18,META_CAMP_1,Prospecting - Broad,conversions,1494.4298819854732,106615,987,23,3920.511327659696,Instagram,Meta
2017-07-18,META_CAMP_2,Prospecting - Lookalike,conversions,998.3303698390636,65971,846,19,3253.7087360108,Facebook,Meta
2017-07-18,META_CAMP_3,Retargeting - Website,conversions,1003.7567010467412,67333,805,21,3517.0666838576763,Instagram,Meta
2017-07-18,META_CAMP_4,Retargeting - Cart,conversions,1039.072492176811,44181,619,21,3579.4388881822383,Facebook,Meta
2017-07-19,META_CAMP_1,Prospecting - Broad,conversions,507.50877743037853,48060,424,13,1734.3412763739645,Instagram,Meta
2017-07-19,META_CAMP_2,Prospecting - Lookalike,conversions,885.9180525934199,47927,647,17,2215.110384631975,Facebook,Meta
2017-07-19,META_CAMP_3,Retargeting - Website,conversions,792.7922236334716,39639,504,14,1856.2563298425707,Instagram,Meta
2017-07-19,META_CAMP_4,Retargeting - Cart,conversions,733.8142783501213,101532,894,19,2435.0292206584804,Facebook,Meta
2017-07-20,META_CAMP_1,Prospecting - Broad,conversions,747.8063269387185,29074,374,13,2085.8977224422442,Instagram,Meta
2017-07-20,META_CAMP_2,Prospecting - Lookalike,conversions,798.6207454303652,45082,500,15,2309.4147049295984,Facebook,Meta
2017-07-20,META_CAMP_3,Retargeting - Website,conversions,903.4820335390791,36606,535,13,2032.6887069057668,Instagram,Meta
2017-07-20,META_CAMP_4,Retargeting - Cart,conversions,1070.1336181527406,69512,625,18,2798.744335695949,Facebook,Meta
2017-07-21,META_CAMP_1,Prospecting - Broad,conversions,744.726456355497,44321,554,12,1678.5257382544555,Instagram,Meta
2017-07-21,META_CAMP_2,Prospecting - Lookalike,conversions,480.6865092768194,35320,377,13,1733.6907044690622,Facebook,Meta
2017-07-21,META_CAMP_3,Retargeting - Website,conversions,548.7498859253168,30073,442,10,1420.9519924769277,Instagram,Meta
2017-07-21,META_CAMP_4,Retargeting - Cart,conversions,590.3451938307019,42387,437,13,1825.1935374685556,Facebook,Meta
2017-07-22,META_CAMP_1,Prospecting - Broad,conversions,561.4511925933414,22938,338,8,1270.2086014200231,Instagram,Meta
2017-07-22,META_CAMP_2,Prospecting - Lookalike,conversions,494.0076588165344,25017,358,11,1613.9011991032899,Facebook,Meta
2017-07-22,META_CAMP_3,Retargeting - Website,conversions,466.6548333996366,25574,253,8,1267.8282690254462,Instagram,Meta
2017-07-22,META_CAMP_4,Retargeting - Cart,conversions,346.6385687930407,19523,266,8,1260.6103263187952,Facebook,Meta
2017-07-23,META_CAMP_1,Prospecting - Broad,conversions,343.74500457217476,20576,308,9,1244.696915524003,Instagram,Meta
2017-07-23,META_CAMP_2,Prospecting - Lookalike,conversions,541.6121546482121,33679,329,11,1473.4369045424755,Facebook,Meta
2017-07-23,META_CAMP_3,Retargeting - Website,conversions,418.0001665088399,46937,519,11,1522.1632533859583,Instagram,Meta
2017-07-23,META_CAMP_4,Retargeting - Cart,conversions,332.1193177823933,31010,361,9,1260.0116302030422,Facebook,Meta
2017-07-24,META_CAMP_1,Prospecting - Broad,conversions,756.9840707780652,79587,801,19,2665.0873709317857,Instagram,Meta
2017-07-24,META_CAMP_2,Prospecting - Lookalike,conversions,672.5745857326851,60196,488,17,2388.846483354129,Facebook,Meta
2017-07-24,META_CAMP_3,Retargeting - Website,conversions,942.8053352484479,68966,658,17,2449.798561429982,Instagram,Meta
2017-07-24,META_CAMP_4,Retargeting - Cart,conversions,761.5493883087072,55046,549,17,2378.1084288172174,Facebook,Meta
2017-07-25,META_CAMP_1,Prospecting - Broad,conversions,913.6481295223031,47635,529,16,2108.3430689420247,Instagram,Meta
2017-07-25,META_CAMP_2,Prospecting - Lookalike,conversions,948.5470255210711,79694,733,17,2230.8580587716233,Facebook,Meta
2017-07-25,META_CAMP_3,Retargeting - Website,conversions,505.2390302711536,42090,594,14,1919.0131220344888,Instagram,Meta
2017-07-25,META_CAMP_4,Retargeting - Cart,conversions,712.3987004153327,44687,578,14,1939.5929437867856,Facebook,Meta
2017-07-26,META_CAMP_1,Prospecting - Broad,conversions,490.2405771006084,66656,573,15,1665.393450133686,Instagram,Meta
2017-07-26,META_CAMP_2,Prospecting - Lookalike,conversions,489.6915583507291,50834,638,15,1709.3487353856444,Facebook,Meta
2017-07-26,META_CAMP_3,Retargeting - Website,conversions,394.86397205760085,50972,641,13,1410.7847015791535,Instagram,Meta
2017-07-26,META_CAMP_4,Retargeting - Cart,conversions,357.54780964877546,24637,362,12,1357.324881354951,Facebook,Meta
